DrugID,DiseaseID
DB11136,MESH:D007249
DB04930,MESH:D007249
DB00584,MESH:D007249
DB00915,MESH:D007251
DB00852,MESH:D007251
DB00945,MESH:D007251
DB00179,MESH:D007251
DB00478,MESH:D007251
DB00198,MESH:D007251
DB01032,MESH:D007251
DB02709,MESH:D007251
DB00207,MESH:D007251
DB01233,MESH:D007319
DB00810,MESH:D007319
DB00472,MESH:D007319
DB00675,MESH:D007319
DB01192,MESH:D007319
DB00628,MESH:D007319
DB01235,MESH:D007319
DB06288,MESH:D007319
DB01356,MESH:D007319
DB00829,MESH:D007319
DB00186,MESH:D007319
DB01105,MESH:D007319
DB01035,MESH:D007319
DB01242,MESH:D007319
DB00313,MESH:D007319
DB01234,MESH:D007319
DB00176,MESH:D007319
DB00285,MESH:D007319
DB00333,MESH:D007319
DB00490,MESH:D007319
DB06144,MESH:D007319
DB00980,MESH:D007319
DB01576,MESH:D007319
DB00882,MESH:D007319
DB00379,MESH:D007319
DB01348,MESH:D007319
DB00937,MESH:D007319
DB01365,MESH:D007319
DB04896,MESH:D007319
DB06230,MESH:D007319
DB00231,MESH:D007319
DB01211,MESH:D007319
DB00860,MESH:D007319
DB00683,MESH:D007319
DB00343,MESH:D007319
DB00184,MESH:D007319
DB00191,MESH:D007319
DB00358,MESH:D007319
DB00907,MESH:D007319
DB00250,MESH:D007319
DB00656,MESH:D007319
DB00783,MESH:D007319
DB00635,MESH:D007319
DB00540,MESH:D007319
DB01075,MESH:D007319
DB00690,MESH:D007319
DB00335,MESH:D007319
DB00575,MESH:D007319
DB00370,MESH:D007319
DB00341,MESH:D007319
DB00476,MESH:D007319
DB01255,MESH:D007319
DB01171,MESH:D007319
DB13872,MESH:D007319
DB00752,MESH:D007319
DB01454,MESH:D007319
DB01215,MESH:D007319
DB00201,MESH:D007319
DB00234,MESH:D007319
DB00495,MESH:D007319
DB01238,MESH:D007319
DB00555,MESH:D007319
DB01544,MESH:D007319
DB00787,MESH:D007319
DB01037,MESH:D007319
DB01224,MESH:D007319
DB04844,MESH:D007319
DB01198,MESH:D007319
DB00780,MESH:D007319
DB00977,MESH:D007319
DB00227,MESH:D007319
DB00704,MESH:D007319
DB01406,MESH:D007319
DB01142,MESH:D007319
DB00831,MESH:D007319
DB00574,MESH:D007319
DB00502,MESH:D007319
DB01577,MESH:D007319
DB00679,MESH:D007319
DB01200,MESH:D007319
DB00715,MESH:D007319
DB00334,MESH:D007319
DB05458,MESH:D007319
DB00916,MESH:D007319
DB01191,MESH:D007319
DB04576,MESH:D007319
DB00571,MESH:D007319
DB01186,MESH:D007319
DB00897,MESH:D007319
DB00425,MESH:D007319
DB01324,MESH:D007319
DB01156,MESH:D007319
DB00579,MESH:D007319
DB01041,MESH:D007319
DB00563,MESH:D007319
DB00431,MESH:D007319
DB00935,MESH:D007319
DB01250,MESH:D007319
DB01589,MESH:D007319
DB01151,MESH:D007319
DB00215,MESH:D007319
DB00458,MESH:D007319
DB01247,MESH:D007319
DB14509,MESH:D007319
DB01068,MESH:D007319
DB00477,MESH:D007319
DB00402,MESH:D007319
DB01104,MESH:D007319
DB00962,MESH:D007319
DB01165,MESH:D007319
DB00404,MESH:D007319
DB00864,MESH:D007319
DB04832,MESH:D007319
DB00714,MESH:D007319
DB00734,MESH:D007319
DB00422,MESH:D007319
DB01065,MESH:D007319
DB01017,MESH:D007319
DB00268,MESH:D007319
DB00850,MESH:D007319
DB00304,MESH:D007319
DB00007,MESH:D007319
DB00514,MESH:D007319
DB01403,MESH:D007319
DB00321,MESH:D007319
DB00625,MESH:D007319
DB00428,MESH:D007333
DB01132,MESH:D007333
DB00783,MESH:D007333
DB01234,MESH:D007333
DB00583,MESH:D007333
DB00166,MESH:D007333
DB09140,MESH:D007333
DB05490,MESH:D007333
DB00191,MESH:D007333
DB00715,MESH:D007333
DB00999,MESH:D007333
DB11672,MESH:D007333
DB00184,MESH:D007333
DB00627,MESH:D007333
DB02709,MESH:D007333
DB00121,MESH:D007333
DB00477,MESH:D007333
DB09130,MESH:D007333
DB00542,MESH:D007333
DB00437,MESH:D007333
DB00197,MESH:D007333
DB00412,MESH:D007333
DB00741,MESH:D007333
DB01708,MESH:D007333
DB00381,MESH:D007333
DB01136,MESH:D007333
DB06292,MESH:D007333
DB00126,MESH:D007333
DB00331,MESH:D007333
DB00977,MESH:D007333
DB03796,MESH:D007333
DB00860,MESH:D007333
DB09121,MESH:D007333
DB00158,MESH:D007333
DB00363,MESH:D007333
DB00201,MESH:D007333
DB01364,MESH:D007333
DB01115,MESH:D007333
DB00864,MESH:D007333
DB09129,MESH:D007333
DB01296,MESH:D007333
DB00264,MESH:D007333
DB01105,MESH:D007333
DB00574,MESH:D007333
DB01420,MESH:D007333
DB00391,MESH:D007333
DB00966,MESH:D007333
DB00772,MESH:D007333
DB01586,MESH:D007333
DB00579,MESH:D007333
DB00624,MESH:D007333
DB00590,MESH:D007333
DB01393,MESH:D007333
DB01120,MESH:D007333
DB01340,MESH:D007333
DB01104,MESH:D007333
DB01169,MESH:D007333
DB06536,MESH:D007333
DB01083,MESH:D007333
DB00443,MESH:D007333
DB00334,MESH:D007333
DB00790,MESH:D007333
DB11136,MESH:D007333
DB01039,MESH:D007333
DB00313,MESH:D007333
DB06151,MESH:D007333
DB04876,MESH:D007333
DB00428,MESH:D007340
DB00297,MESH:D007405
DB00945,MESH:D007405
DB00784,MESH:D007405
DB00813,MESH:D007405
DB05381,MESH:D007410
DB00435,MESH:D007410
DB00545,MESH:D007410
DB01592,MESH:D007410
DB00712,MESH:D007410
DB00907,MESH:D007410
DB04930,MESH:D007410
DB00917,MESH:D007410
DB00586,MESH:D007410
DB00550,MESH:D007410
DB01029,MESH:D007410
DB00572,MESH:D007410
DB00678,MESH:D007410
DB00755,MESH:D007410
DB00533,MESH:D007410
DB00091,MESH:D007410
DB00863,MESH:D007410
DB00997,MESH:D007410
DB00563,MESH:D007410
DB00501,MESH:D007410
DB00381,MESH:D007410
DB00790,MESH:D007410
DB01411,MESH:D007410
DB00270,MESH:D007410
DB00401,MESH:D007410
DB00166,MESH:D007410
DB00394,MESH:D007410
DB02709,MESH:D007410
DB00584,MESH:D007410
DB00987,MESH:D007410
DB00788,MESH:D007410
DB01394,MESH:D007410
DB00328,MESH:D007410
DB00542,MESH:D007410
DB00244,MESH:D007410
DB00722,MESH:D007410
DB00755,MESH:D007414
DB00605,MESH:D007414
DB00977,MESH:D007414
DB00328,MESH:D007414
DB00822,MESH:D007414
DB00712,MESH:D007414
DB06710,MESH:D007414
DB01174,MESH:D007414
DB00544,MESH:D007414
DB11136,MESH:D007414
DB00276,MESH:D007414
DB00162,MESH:D007414
DB09130,MESH:D007414
DB00848,MESH:D007414
DB11672,MESH:D007414
DB00554,MESH:D007414
DB00904,MESH:D007415
DB00907,MESH:D007415
DB00564,MESH:D007415
DB00328,MESH:D007416
DB00605,MESH:D007417
DB00533,MESH:D007417
DB04743,MESH:D007417
DB00328,MESH:D007417
DB00247,MESH:D007511
DB00401,MESH:D007511
DB00197,MESH:D007511
DB01080,MESH:D007511
DB00612,MESH:D007511
DB00929,MESH:D007511
DB00622,MESH:D007511
DB09205,MESH:D007511
DB00682,MESH:D007511
DB00806,MESH:D007511
DB00381,MESH:D007511
DB00999,MESH:D007511
DB00006,MESH:D007511
DB00255,MESH:D007511
DB04880,MESH:D007511
DB01017,MESH:D007511
DB02709,MESH:D007511
DB14001,MESH:D007511
DB00412,MESH:D007511
DB00264,MESH:D007511
DB00641,MESH:D007511
DB00184,MESH:D007511
DB00668,MESH:D007511
DB00975,MESH:D007511
DB00544,MESH:D007511
DB00864,MESH:D007511
DB08818,MESH:D007511
DB00441,MESH:D007511
DB09130,MESH:D007511
DB00770,MESH:D007511
DB00325,MESH:D007511
DB00669,MESH:D007511
DB00393,MESH:D007511
DB01240,MESH:D007511
DB00231,MESH:D007511
DB00907,MESH:D007511
DB00350,MESH:D007511
DB01388,MESH:D007511
DB01115,MESH:D007511
DB00696,MESH:D007511
DB00320,MESH:D007511
DB00746,MESH:D007511
DB00328,MESH:D007511
DB01411,MESH:D007511
DB00960,MESH:D007511
DB00178,MESH:D007511
DB00922,MESH:D007511
DB00479,MESH:D007511
DB01064,MESH:D007511
DB00598,MESH:D007511
DB00571,MESH:D007511
DB13179,MESH:D007511
DB00368,MESH:D007511
DB01088,MESH:D007511
DB09140,MESH:D007511
DB01054,MESH:D007511
DB00675,MESH:D007511
DB00661,MESH:D007511
DB01454,MESH:D007511
DB00333,MESH:D007511
DB00898,MESH:D007511
DB00550,MESH:D007511
DB00945,MESH:D007511
DB06153,MESH:D007511
DB01544,MESH:D007511
DB00740,MESH:D007511
DB06663,MESH:D007511
DB00635,MESH:D007511
DB01593,MESH:D007511
DB00692,MESH:D007511
DB00811,MESH:D007511
DB00343,MESH:D007511
DB00883,MESH:D007511
DB00727,MESH:D007511
DB00570,MESH:D007511
DB00290,MESH:D007511
DB00262,MESH:D007511
DB09130,MESH:D007562
DB01174,MESH:D007567
DB00829,MESH:D007567
DB00898,MESH:D007569
DB00755,MESH:D007569
DB00806,MESH:D007589
DB01095,MESH:D007592
DB00788,MESH:D007592
DB00563,MESH:D007592
DB00864,MESH:D007592
DB00207,MESH:D007592
DB00945,MESH:D007592
DB00951,MESH:D007592
DB01059,MESH:D007592
DB00795,MESH:D007592
DB00635,MESH:D007592
DB00812,MESH:D007592
DB00945,MESH:D007619
DB02709,MESH:D007627
DB01234,MESH:D007634
DB00544,MESH:D007634
DB00892,MESH:D007634
DB00807,MESH:D007634
DB00608,MESH:D007634
DB00987,MESH:D007634
DB01167,MESH:D007634
DB01127,MESH:D007634
DB00711,MESH:D007634
DB00328,MESH:D007634
DB00907,MESH:D007634
DB01026,MESH:D007634
DB00747,MESH:D007634
DB00373,MESH:D007634
DB00627,MESH:D007634
DB01708,MESH:D007642
DB00724,MESH:D007642
DB00783,MESH:D007642
DB01356,MESH:D007644
DB00544,MESH:D007644
DB00926,MESH:D007644
DB01005,MESH:D007645
DB00263,MESH:D007647
DB00359,MESH:D007669
DB01072,MESH:D007669
DB00819,MESH:D007669
DB00437,MESH:D007669
DB00795,MESH:D007669
DB01232,MESH:D007669
DB00384,MESH:D007669
DB02709,MESH:D007669
DB00730,MESH:D007669
DB00949,MESH:D007669
DB00701,MESH:D007669
DB00252,MESH:D007669
DB01099,MESH:D007669
DB00220,MESH:D007669
DB00136,MESH:D007669
DB00874,MESH:D007669
DB01364,MESH:D007669
DB00224,MESH:D007669
DB00695,MESH:D007669
DB01028,MESH:D007669
DB00880,MESH:D007669
DB00205,MESH:D007669
DB01234,MESH:D007669
DB00968,MESH:D007669
DB08844,MESH:D007669
DB00428,MESH:D007669
DB00134,MESH:D007669
DB01452,MESH:D007674
DB00114,MESH:D007674
DB00116,MESH:D007674
DB09256,MESH:D007674
DB00338,MESH:D007674
DB01356,MESH:D007674
DB00431,MESH:D007674
DB01190,MESH:D007674
DB01607,MESH:D007674
DB00275,MESH:D007674
DB00397,MESH:D007674
DB00753,MESH:D007674
DB00177,MESH:D007674
DB01236,MESH:D007674
DB00369,MESH:D007674
DB01029,MESH:D007674
DB00168,MESH:D007674
DB14509,MESH:D007674
DB00712,MESH:D007674
DB00208,MESH:D007674
DB00238,MESH:D007674
DB01250,MESH:D007674
DB00361,MESH:D007674
DB00203,MESH:D007674
DB01956,MESH:D007674
DB00559,MESH:D007674
DB00582,MESH:D007674
DB00451,MESH:D007674
DB14001,MESH:D007674
DB00977,MESH:D007674
DB00441,MESH:D007674
DB00762,MESH:D007674
DB00784,MESH:D007674
DB00295,MESH:D007674
DB00738,MESH:D007674
DB00759,MESH:D007674
DB00987,MESH:D007674
DB00479,MESH:D007674
DB01169,MESH:D007674
DB01032,MESH:D007674
DB01099,MESH:D007674
DB00458,MESH:D007674
DB01393,MESH:D007674
DB00586,MESH:D007674
DB00881,MESH:D007674
DB00783,MESH:D007674
DB08881,MESH:D007674
DB01598,MESH:D007674
DB00529,MESH:D007674
DB00877,MESH:D007674
DB01183,MESH:D007674
DB00695,MESH:D007674
DB01165,MESH:D007674
DB00653,MESH:D007674
DB00315,MESH:D007674
DB00224,MESH:D007674
DB01339,MESH:D007674
DB00435,MESH:D007674
DB00908,MESH:D007674
DB01076,MESH:D007674
DB00808,MESH:D007674
DB01544,MESH:D007674
DB08846,MESH:D007674
DB00196,MESH:D007674
DB00214,MESH:D007674
DB00485,MESH:D007674
DB00179,MESH:D007674
DB01177,MESH:D007674
DB00661,MESH:D007674
DB00925,MESH:D007674
DB00698,MESH:D007674
DB00812,MESH:D007674
DB06151,MESH:D007674
DB01050,MESH:D007674
DB00828,MESH:D007674
DB01136,MESH:D007674
DB01028,MESH:D007674
DB00335,MESH:D007674
DB00642,MESH:D007674
DB01143,MESH:D007674
DB00318,MESH:D007674
DB00266,MESH:D007674
DB00563,MESH:D007674
DB01326,MESH:D007674
DB00148,MESH:D007674
DB01005,MESH:D007674
DB00091,MESH:D007674
DB00900,MESH:D007674
DB00201,MESH:D007674
DB00711,MESH:D007674
DB00861,MESH:D007674
DB00870,MESH:D007674
DB01181,MESH:D007674
DB00541,MESH:D007674
DB00542,MESH:D007674
DB03783,MESH:D007674
DB11136,MESH:D007674
DB06155,MESH:D007674
DB00787,MESH:D007674
DB01275,MESH:D007674
DB00688,MESH:D007674
DB01053,MESH:D007674
DB01206,MESH:D007674
DB04570,MESH:D007674
DB01593,MESH:D007674
DB00907,MESH:D007674
DB00675,MESH:D007674
DB00343,MESH:D007674
DB00229,MESH:D007674
DB00721,MESH:D007674
DB00649,MESH:D007674
DB00583,MESH:D007674
DB00955,MESH:D007674
DB01330,MESH:D007674
DB01211,MESH:D007674
DB01435,MESH:D007674
DB00898,MESH:D007674
DB00498,MESH:D007674
DB00331,MESH:D007674
DB00513,MESH:D007674
DB00997,MESH:D007674
DB02709,MESH:D007674
DB01082,MESH:D007674
DB00641,MESH:D007674
DB00399,MESH:D007674
DB00864,MESH:D007674
DB01685,MESH:D007674
DB00215,MESH:D007674
DB01045,MESH:D007674
DB00384,MESH:D007674
DB00428,MESH:D007674
DB01421,MESH:D007674
DB00678,MESH:D007674
DB00635,MESH:D007674
DB00328,MESH:D007674
DB00134,MESH:D007674
DB00999,MESH:D007674
DB00796,MESH:D007674
DB00244,MESH:D007674
DB00584,MESH:D007674
DB00607,MESH:D007674
DB00227,MESH:D007674
DB00206,MESH:D007674
DB00959,MESH:D007674
DB01373,MESH:D007674
DB00578,MESH:D007674
DB01112,MESH:D007674
DB00262,MESH:D007674
DB00300,MESH:D007674
DB00537,MESH:D007674
DB00790,MESH:D007674
DB01172,MESH:D007674
DB01039,MESH:D007674
DB00250,MESH:D007674
DB01000,MESH:D007674
DB00544,MESH:D007674
DB01394,MESH:D007674
DB00730,MESH:D007674
DB00928,MESH:D007674
DB00682,MESH:D007674
DB00929,MESH:D007674
DB00502,MESH:D007674
DB00773,MESH:D007674
DB06712,MESH:D007674
DB01234,MESH:D007674
DB00982,MESH:D007674
DB09069,MESH:D007674
DB14500,MESH:D007674
DB00437,MESH:D007674
DB01061,MESH:D007674
DB00396,MESH:D007674
DB00313,MESH:D007674
DB01212,MESH:D007674
DB01204,MESH:D007674
DB00415,MESH:D007674
DB00626,MESH:D007674
DB00421,MESH:D007674
DB00495,MESH:D007674
DB01138,MESH:D007674
DB01132,MESH:D007674
DB01174,MESH:D007674
DB00445,MESH:D007674
DB00166,MESH:D007674
DB00359,MESH:D007674
DB01167,MESH:D007674
DB00533,MESH:D007674
DB00368,MESH:D007674
DB00899,MESH:D007674
DB00440,MESH:D007674
DB01159,MESH:D007674
DB00636,MESH:D007674
DB00531,MESH:D007674
DB00953,MESH:D007674
DB00264,MESH:D007674
DB00795,MESH:D007674
DB01011,MESH:D007674
DB00993,MESH:D007674
DB13751,MESH:D007674
DB00319,MESH:D007674
DB09462,MESH:D007674
DB00126,MESH:D007674
DB00528,MESH:D007674
DB08844,MESH:D007674
DB00746,MESH:D007674
DB00814,MESH:D007674
DB00448,MESH:D007674
DB01603,MESH:D007674
DB00689,MESH:D007674
DB04630,MESH:D007674
DB00818,MESH:D007674
DB00456,MESH:D007674
DB00860,MESH:D007674
DB01016,MESH:D007674
DB03904,MESH:D007674
DB00581,MESH:D007674
DB01041,MESH:D007674
DB00252,MESH:D007674
DB00501,MESH:D007674
DB01098,MESH:D007674
DB01017,MESH:D007674
DB00158,MESH:D007674
DB00400,MESH:D007674
DB01015,MESH:D007674
DB01115,MESH:D007674
DB00277,MESH:D007674
DB00482,MESH:D007674
DB00412,MESH:D007674
DB01221,MESH:D007674
DB00694,MESH:D007674
DB01009,MESH:D007674
DB00945,MESH:D007674
DB01065,MESH:D007674
DB00806,MESH:D007674
DB00848,MESH:D007674
DB01001,MESH:D007674
DB09140,MESH:D007674
DB00570,MESH:D007674
DB00917,MESH:D007674
DB00749,MESH:D007674
DB01229,MESH:D007674
DB00951,MESH:D007674
DB00887,MESH:D007674
DB00904,MESH:D007674
DB09130,MESH:D007674
DB00867,MESH:D007674
DB01427,MESH:D007674
DB04930,MESH:D007674
DB00593,MESH:D007674
DB00316,MESH:D007674
DB00393,MESH:D007674
DB00228,MESH:D007674
DB06710,MESH:D007674
DB00290,MESH:D007674
DB11672,MESH:D007674
DB00722,MESH:D007674
DB00966,MESH:D007674
DB01577,MESH:D007676
DB01032,MESH:D007676
DB01028,MESH:D007676
DB00497,MESH:D007676
DB01065,MESH:D007676
DB00542,MESH:D007676
DB00641,MESH:D007676
DB00722,MESH:D007676
DB00864,MESH:D007676
DB00784,MESH:D007676
DB04930,MESH:D007676
DB01001,MESH:D007676
DB01009,MESH:D007676
DB01454,MESH:D007676
DB01060,MESH:D007676
DB00795,MESH:D007676
DB00136,MESH:D007676
DB00694,MESH:D007676
DB01593,MESH:D007676
DB00907,MESH:D007676
DB00158,MESH:D007676
DB00695,MESH:D007676
DB01181,MESH:D007676
DB03783,MESH:D007676
DB00709,MESH:D007676
DB00224,MESH:D007676
DB00437,MESH:D007676
DB01206,MESH:D007676
DB01356,MESH:D007676
DB00787,MESH:D007676
DB00876,MESH:D007676
DB01136,MESH:D007676
DB01072,MESH:D007676
DB00529,MESH:D007676
DB00328,MESH:D007676
DB00605,MESH:D007676
DB00369,MESH:D007676
DB00627,MESH:D007676
DB00428,MESH:D007676
DB00999,MESH:D007676
DB00178,MESH:D007676
DB00678,MESH:D007676
DB11672,MESH:D007676
DB00537,MESH:D007676
DB01050,MESH:D007676
DB00300,MESH:D007676
DB01029,MESH:D007676
DB00945,MESH:D007676
DB00227,MESH:D007676
DB00238,MESH:D007676
DB09220,MESH:D007676
DB00997,MESH:D007676
DB00316,MESH:D007676
DB00495,MESH:D007676
DB00550,MESH:D007676
DB09130,MESH:D007676
DB00788,MESH:D007676
DB00584,MESH:D007676
DB00244,MESH:D007676
DB08907,MESH:D007680
DB03783,MESH:D007680
DB00541,MESH:D007680
DB00783,MESH:D007680
DB00544,MESH:D007680
DB00309,MESH:D007680
DB00531,MESH:D007680
DB01435,MESH:D007680
DB00997,MESH:D007680
DB00328,MESH:D007680
DB00398,MESH:D007680
DB00428,MESH:D007680
DB00970,MESH:D007680
DB00318,MESH:D007680
DB00347,MESH:D007680
DB00842,MESH:D007680
DB00655,MESH:D007680
DB00945,MESH:D007680
DB00091,MESH:D007680
DB00317,MESH:D007680
DB01181,MESH:D007680
DB00255,MESH:D007680
DB00624,MESH:D007680
DB00201,MESH:D007680
DB00993,MESH:D007680
DB00860,MESH:D007680
DB01174,MESH:D007680
DB00995,MESH:D007680
DB00812,MESH:D007680
DB00316,MESH:D007680
DB00675,MESH:D007680
DB00495,MESH:D007680
DB00927,MESH:D007680
DB00759,MESH:D007683
DB00788,MESH:D007683
DB06151,MESH:D007683
DB00244,MESH:D007683
DB09130,MESH:D007683
DB01438,MESH:D007683
DB00564,MESH:D007683
DB00456,MESH:D007683
DB01054,MESH:D007683
DB00537,MESH:D007683
DB00300,MESH:D007683
DB00635,MESH:D007683
DB01050,MESH:D007683
DB00860,MESH:D007683
DB00328,MESH:D007683
DB00738,MESH:D007683
DB00959,MESH:D007683
DB01138,MESH:D007683
DB00397,MESH:D007683
DB00755,MESH:D007683
DB00479,MESH:D007683
DB01326,MESH:D007683
DB01032,MESH:D007683
DB00828,MESH:D007683
DB00465,MESH:D007683
DB01393,MESH:D007683
DB00567,MESH:D007683
DB00586,MESH:D007683
DB00535,MESH:D007683
DB01327,MESH:D007683
DB01598,MESH:D007683
DB00529,MESH:D007683
DB00877,MESH:D007683
DB01452,MESH:D007683
DB01356,MESH:D007683
DB00951,MESH:D007683
DB00091,MESH:D007683
DB00661,MESH:D007683
DB00274,MESH:D007683
DB01045,MESH:D007683
DB09462,MESH:D007683
DB00126,MESH:D007683
DB00993,MESH:D007683
DB00438,MESH:D007683
DB00067,MESH:D007683
DB00201,MESH:D007683
DB01139,MESH:D007683
DB01028,MESH:D007683
DB00812,MESH:D007683
DB00158,MESH:D007683
DB00945,MESH:D007683
DB00864,MESH:D007683
DB00898,MESH:D007683
DB00282,MESH:D007683
DB01577,MESH:D007683
DB00316,MESH:D007683
DB03783,MESH:D007683
DB01373,MESH:D007683
DB00151,MESH:D007683
DB00573,MESH:D007683
DB01083,MESH:D007683
DB00550,MESH:D007683
DB00787,MESH:D007683
DB00428,MESH:D007683
DB00229,MESH:D007683
DB00599,MESH:D007683
DB01331,MESH:D007683
DB01212,MESH:D007683
DB00907,MESH:D007683
DB01213,MESH:D007683
DB01174,MESH:D007683
DB01112,MESH:D007683
DB01435,MESH:D007683
DB00877,MESH:D007690
DB14539,MESH:D007690
DB00279,MESH:D007690
DB00412,MESH:D007690
DB09130,MESH:D007706
DB00860,MESH:D007738
DB01221,MESH:D007738
DB00682,MESH:D007738
DB00252,MESH:D007752
DB00907,MESH:D007752
DB01234,MESH:D007752
DB00727,MESH:D007752
DB00867,MESH:D007752
DB00834,MESH:D007752
DB00788,MESH:D007752
DB01115,MESH:D007752
DB00653,MESH:D007752
DB01288,MESH:D007752
DB00328,MESH:D007752
DB00443,MESH:D007752
DB00396,MESH:D007752
DB01452,MESH:D007752
DB00661,MESH:D007752
DB00603,MESH:D007752
DB00945,MESH:D007752
DB01233,MESH:D007752
DB01001,MESH:D007752
DB09059,MESH:D007752
DB00871,MESH:D007752
DB06789,MESH:D007752
DB00563,MESH:D007805
DB00184,MESH:D007805
DB00763,MESH:D007805
DB00313,MESH:D007805
DB01174,MESH:D007805
DB00907,MESH:D007805
DB01229,MESH:D007806
DB00184,MESH:D007806
DB00264,MESH:D007806
DB00648,MESH:D007806
DB00564,MESH:D007806
DB01229,MESH:D007822
DB00544,MESH:D007822
DB00290,MESH:D007822
DB00811,MESH:D007835
DB01169,MESH:D007859
DB01576,MESH:D007859
DB00425,MESH:D007859
DB00321,MESH:D007859
DB00783,MESH:D007859
DB00134,MESH:D007859
DB04864,MESH:D007859
DB00273,MESH:D007859
DB00907,MESH:D007859
DB00898,MESH:D007859
DB01392,MESH:D007859
DB08907,MESH:D007859
DB00390,MESH:D007859
DB01577,MESH:D007859
DB00572,MESH:D007859
DB01205,MESH:D007859
DB00545,MESH:D007859
DB00475,MESH:D007859
DB00431,MESH:D007859
DB11081,MESH:D007859
DB01085,MESH:D007859
DB00989,MESH:D007859
DB00555,MESH:D007859
DB00126,MESH:D007859
DB00915,MESH:D007859
DB00753,MESH:D007859
DB09130,MESH:D007859
DB00295,MESH:D007859
DB11672,MESH:D007859
DB00564,MESH:D007859
DB00818,MESH:D007859
DB00683,MESH:D007859
DB00255,MESH:D007859
DB06782,MESH:D007859
DB00387,MESH:D007859
DB00313,MESH:D007859
DB04599,MESH:D007859
DB06151,MESH:D007859
DB01236,MESH:D007859
DB01005,MESH:D007859
DB00182,MESH:D007859
DB00630,MESH:D007859
DB00184,MESH:D007859
DB00843,MESH:D007859
DB01356,MESH:D007859
DB00624,MESH:D007859
DB01041,MESH:D007859
DB00347,MESH:D007859
DB00563,MESH:D007859
DB00755,MESH:D007859
DB00829,MESH:D007859
DB00531,MESH:D007859
DB01174,MESH:D007859
DB01186,MESH:D007859
DB01065,MESH:D007859
DB00842,MESH:D007859
DB04892,MESH:D007859
DB08804,MESH:D007859
DB00981,MESH:D007859
DB00734,MESH:D007859
DB00181,MESH:D007859
DB00201,MESH:D007859
DB00599,MESH:D007859
DB00593,MESH:D007859
DB00411,MESH:D007859
DB01708,MESH:D007859
DB00382,MESH:D007859
DB01011,MESH:D007859
DB00657,MESH:D007859
DB00747,MESH:D007859
DB01235,MESH:D007859
DB03575,MESH:D007859
DB04930,MESH:D007859
DB00550,MESH:D007859
DB00127,MESH:D007859
DB00714,MESH:D007859
DB01037,MESH:D007859
DB01221,MESH:D007859
DB00312,MESH:D007859
DB00899,MESH:D007859
DB00158,MESH:D007859
DB00412,MESH:D007859
DB00875,MESH:D007859
DB00470,MESH:D007859
DB01394,MESH:D007859
DB00363,MESH:D007859
DB00404,MESH:D007859
DB01043,MESH:D007859
DB00331,MESH:D007859
DB00466,MESH:D007859
DB00277,MESH:D007859
DB01454,MESH:D007859
DB01234,MESH:D007859
DB00428,MESH:D007859
DB00882,MESH:D007859
DB00316,MESH:D007859
DB00904,MESH:D007859
DB00988,MESH:D007859
DB00252,MESH:D007859
DB00122,MESH:D007859
DB00763,MESH:D007859
DB00502,MESH:D007859
DB00997,MESH:D007859
DB00262,MESH:D007859
DB00897,MESH:D007859
DB01956,MESH:D007859
DB00674,MESH:D007859
DB00434,MESH:D007859
DB00675,MESH:D007889
DB00783,MESH:D007889
DB11672,MESH:D007889
DB06825,MESH:D007889
DB00007,MESH:D007889
DB01406,MESH:D007889
DB00996,MESH:D007889
DB00302,MESH:D007889
DB00481,MESH:D007889
DB00636,MESH:D007889
DB00925,MESH:D007889
DB00590,MESH:D007889
DB00014,MESH:D007889
DB00396,MESH:D007889
DB00255,MESH:D007889
DB01115,MESH:D007889
DB01248,MESH:D007890
DB00945,MESH:D007890
DB00970,MESH:D007890
DB00531,MESH:D007890
DB00773,MESH:D007890
DB00997,MESH:D007890
DB00635,MESH:D007890
DB01181,MESH:D007890
DB00309,MESH:D007890
DB00851,MESH:D007890
DB00541,MESH:D007890
DB01229,MESH:D007890
DB00738,MESH:D007896
DB05630,MESH:D007896
DB09031,MESH:D007896
DB01117,MESH:D007896
DB00435,MESH:D007896
DB00220,MESH:D007896
DB00738,MESH:D007897
DB05630,MESH:D007897
DB00806,MESH:D007897
DB05630,MESH:D007898
DB01041,MESH:D007898
DB00883,MESH:D007898
DB01421,MESH:D007898
DB01026,MESH:D007898
DB00738,MESH:D007898
DB00437,MESH:D007898
DB09031,MESH:D007898
DB02709,MESH:D007905
DB01118,MESH:D007905
DB00201,MESH:D007905
DB00250,MESH:D007918
DB01041,MESH:D007918
DB00845,MESH:D007918
DB00860,MESH:D007918
DB00608,MESH:D007918
DB01045,MESH:D007918
DB00398,MESH:D007938
DB00635,MESH:D007938
DB01005,MESH:D007938
DB01181,MESH:D007938
DB00446,MESH:D007938
DB01254,MESH:D007938
DB00928,MESH:D007938
DB00997,MESH:D007938
DB00987,MESH:D007938
DB00431,MESH:D007938
DB00531,MESH:D007938
DB00188,MESH:D007938
DB01229,MESH:D007938
DB01169,MESH:D007938
DB00755,MESH:D007938
DB01073,MESH:D007938
DB00309,MESH:D007938
DB11672,MESH:D007938
DB00741,MESH:D007938
DB00619,MESH:D007938
DB04930,MESH:D007938
DB00910,MESH:D007938
DB00262,MESH:D007938
